gene_name	HQ10E1	HQ10E2	HQE1	HQE2	HQ_ST1	HQ_ST2	PWE1	PWE2	PW_ST1	PW_ST2
Phatr3_J49794	437	553	650	434	656	972	743	685	791	909
Phatr3_J49795	287	366	477	327	225	349	428	380	188	79
Phatr3_J40581	400	503	852	584	1058	1326	463	591	1621	1104
Phatr3_EG00248	276	308	425	283	542	694	279	262	586	631
Phatr3_EG00260	286	381	809	439	8682	10773	292	516	14210	13622
Phatr3_J49797	853	1002	1473	944	1617	1820	992	921	1239	1413
Phatr3_J55108	360	476	614	349	410	552	305	331	292	475
Phatr3_J16262	2841	3717	3960	2157	3223	3137	2991	2880	1655	2016
Phatr3_J49800	2798	3083	3518	2314	3121	3761	2460	2572	2541	3186
Phatr3_EG00251	33	25	37	48	39	41	19	26	16	56
Phatr3_EG00237	302	397	483	272	280	270	309	293	55	75
Phatr3_J49801	1042	1157	1340	970	694	1139	1042	1280	1072	1263
Phatr3_J49802	1214	1475	1645	1037	793	1127	1423	1284	860	633
Phatr3_J40588	127	152	179	153	748	1278	489	546	340	412
Phatr3_J7780	674	651	889	710	1398	2125	690	653	1687	1475
Phatr3_J30636	348	367	474	276	89	147	375	425	106	212
Phatr3_J49805	74	101	112	59	311	427	44	49	77	52
Phatr3_J30638	619	652	737	496	512	602	424	444	332	428
Phatr3_EG00246	365	410	569	320	374	209	275	304	193	220
Phatr3_EG00249	6	1	4	5	19	24	4	3	39	27
Phatr3_EG00258	0	0	1	0	2	0	1	0	0	0
Phatr3_J40592	0	0	0	0	0	0	0	0	0	0
Phatr3_J40593	14	18	28	10	11	21	21	5	11	11
Phatr3_J40594	5	5	12	6	15	8	11	10	18	17
Phatr3_J49807	35	41	56	28	9	16	38	28	72	92
Phatr3_J49808	806	992	927	528	991	1029	725	930	644	600
Phatr3_J5780	7	9	8	0	5	2	11	11	2	1
Phatr3_J4048	54	77	56	48	144	181	63	27	54	66
Phatr3_J49810	367	417	366	287	172	100	359	363	268	137
Phatr3_J49811	57	83	53	54	98	164	43	43	90	125
Phatr3_J49812	415	404	688	401	348	433	285	318	284	479
PTsRNA00052a	1	0	0	0	0	3	0	0	0	0
EPrPhatr3G00000013166	0	0	0	0	0	0	0	0	0	0
Phatr3_J42322	1539	1853	1985	1261	2573	3359	1443	1455	2792	3037
Phatr3_EG00250	103	179	96	40	14	18	131	58	1	10
Phatr3_J40603	131	192	100	62	10	15	168	69	1	10
Phatr3_J30643	15902	19515	22216	14553	4142	5567	13958	13762	8882	15089
Phatr3_J40605	62	84	114	47	74	110	47	42	49	74
Phatr3_J40606	159	198	371	189	70	42	147	234	36	17
Phatr3_J49814	119	136	263	137	52	22	97	160	23	28
Phatr3_J40608	0	0	0	0	2	0	1	0	0	6
Phatr3_EG00256	2	0	3	0	0	0	0	1	0	6
Phatr3_EG00236	0	0	0	3	0	0	0	0	0	0
Phatr3_J49815	4448	4628	4767	3161	2203	3026	4444	4442	1489	2490
Phatr3_EG00231	0	0	0	1	0	0	0	0	0	0
Phatr3_J40610	0	1	1	0	0	0	0	0	0	0
Phatr3_J40611	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00243	0	0	0	0	0	0	0	0	0	0
Phatr3_J40612	0	0	0	0	0	0	1	0	0	0
Phatr3_J49816	681	841	984	545	544	641	543	574	317	450
Phatr3_J49817	518	619	801	580	829	1004	499	469	601	679
Phatr3_J49818	804	998	1081	752	1080	837	1031	796	693	833
Phatr3_J51230	55234	66450	66746	47854	15602	23026	51239	47323	20575	50498
Phatr3_J30648	200018	248907	267512	179481	10969	13059	197329	210066	61658	117775
Phatr3_J49822	1406	1550	1281	823	490	498	1012	929	623	960
Phatr3_J51232	455	503	375	258	617	812	419	322	304	434
Phatr3_J40621	2737	2973	1175	918	1960	2284	3372	2734	1152	1582
Phatr3_J30660	37382	44644	42681	25799	4109	5308	32514	31510	2985	7203
Phatr3_EG01917	27	32	42	18	15	19	26	35	33	63
Phatr3_EG02493	0	0	0	0	0	0	0	0	0	0
Phatr3_J40625	0	0	0	0	0	0	0	0	0	0
Phatr3_J40626	1786	1943	1665	1033	257	347	1227	1334	162	411
Phatr3_EG00240	0	0	0	0	0	0	0	0	0	0
Phatr3_J49826	0	0	0	0	0	0	0	0	0	0
Phatr3_J49827	116	189	115	83	94	102	133	126	94	95
Phatr3_J7293	152	187	148	88	38	64	127	97	29	84
Phatr3_EG00233	1	0	0	0	1	0	1	1	7	22
Phatr3_EG00244	16	26	13	6	4	7	20	7	11	26
Phatr3_J40630	0	0	0	0	0	0	0	0	0	0
Phatr3_J49829	635	751	792	462	267	275	563	660	325	476
Phatr3_J16195	24	41	17	14	9	17	14	11	9	13
Phatr3_EG00205	0	0	0	0	0	0	2	1	1	0
Phatr3_EG00207	2	1	0	0	1	3	1	0	5	10
Phatr3_J49830	75	61	117	106	730	813	125	99	233	224
Phatr3_J40634	1	0	4	0	6	1	1	0	18	82
Phatr3_J6066	368	447	866	603	5041	6994	569	699	1871	2264
Phatr3_J49832	1951	2300	2545	1685	3069	4272	1647	1834	1893	3412
Phatr3_J49833	1856	2037	1582	1289	1069	1460	1998	2108	889	1489
Phatr3_J49834	905	1080	1117	769	1758	1978	972	1024	18104	16919
Phatr3_J49835	3865	4439	4986	3394	2615	3499	5964	6582	14399	14723
Phatr3_J49836	1013	1258	1300	824	1236	1071	993	973	861	951
Phatr3_J49837	521	580	645	483	428	518	434	424	314	477
Phatr3_J49838	1143	1284	1631	1026	770	1050	885	959	396	1071
Phatr3_J49839	585	647	886	580	679	791	624	631	488	419
Phatr3_J40644	149	199	163	131	504	446	114	106	132	188
Phatr3_J40645	17	11	27	15	471	424	34	22	112	163
Phatr3_J30667	155	216	271	158	311	454	198	118	119	157
Phatr3_J49840	1643	2045	1997	1407	931	1014	1306	1554	940	1373
EPrPhatr3G00000013160	2	3	2	0	0	0	0	10	0	0
Phatr3_J40647	354	411	487	332	371	287	331	334	270	247
Phatr3_J49842	428	565	782	398	960	971	336	368	485	611
Phatr3_J49843	618	718	649	391	41	41	654	530	26	101
Phatr3_J40650	199	196	278	256	248	430	349	459	42	34
Phatr3_J40651	0	0	0	0	260	96	1	0	11	43
Phatr3_J49844	33	40	63	37	129	125	33	29	66	147
Phatr3_EG00200	40	42	49	37	460	330	28	24	78	210
Phatr3_J30670	6368	8728	7079	4455	1198	1800	7059	5339	808	1716
Phatr3_J23547	8164	9179	7169	5365	1286	1778	8726	9168	877	2055
Phatr3_J40656	192	257	491	342	646	1056	184	230	356	619
Phatr3_J16334	111	121	408	278	383	638	175	193	1691	1462
Phatr3_J40658	665	740	823	608	1213	1818	538	543	690	991
Phatr3_J40659	271	356	345	247	277	306	234	209	177	245
Phatr3_J49849	1084	1332	1755	1060	38	30	848	907	200	426
Phatr3_J49850	5954	7387	6230	3922	1219	1452	4677	3833	1689	3383
Phatr3_J40662	96	83	170	117	210	298	87	103	32	128
Phatr3_J49851	489	587	1075	541	1243	1204	507	527	961	886
Phatr3_EG00224	22	25	37	31	19	8	28	26	15	4
Phatr3_J55111	4127	4609	5939	4081	3124	3957	4838	4697	10394	12268
Phatr3_J49854	71	57	102	92	181	264	80	127	111	276
Phatr3_J49855	8	8	27	11	546	352	11	11	430	1100
Phatr3_J49856	1257	1333	1713	1160	192	291	897	1137	387	896
Phatr3_J49857	315	338	519	410	358	516	309	356	445	1476
Phatr3_J49858	16	14	11	8	147	123	10	6	64	212
Phatr3_EG02222	5494	5430	6674	5883	2033	2765	4135	5661	2619	3414
Phatr3_EG00216	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00211	0	0	0	0	0	0	0	0	2	2
Phatr3_J49860	1363	1464	1871	1282	773	1057	900	924	607	695
Phatr3_J23557	1754	2052	1949	1463	921	1317	1467	1558	430	1032
Phatr3_J49862	81	102	249	118	244	321	92	107	77	114
Phatr3_J40676	186	218	300	158	196	240	159	150	159	193
Phatr3_EG02220	2038	2658	3391	1811	4074	4449	2373	2586	3536	2865
Phatr3_J49866	1509	1876	2399	1511	131	174	1401	1221	817	881
Phatr3_J49867	1919	2463	1559	1230	1948	2460	4000	3590	9599	9140
Phatr3_EG00220	101	52	32	85	40	90	118	230	136	149
Phatr3_EG00221	0	0	0	0	0	0	0	0	0	0
Phatr3_J30690	5071	6191	6087	4598	2477	3749	4778	4607	3491	5395
Phatr3_J49869	121	120	326	183	550	711	127	127	327	297
Phatr3_EG00222	0	0	0	0	0	0	0	0	0	0
Phatr3_J55112	2432	3188	3568	2069	832	1158	2253	1751	816	1151
Phatr3_J49871	2774	3422	2618	1646	647	1034	3555	2983	2288	1597
Phatr3_EG00226	66	65	21	26	0	0	63	42	0	23
Phatr3_J16376	379	471	266	175	21	9	350	290	17	99
Phatr3_J49872	267	362	551	333	1838	2808	214	220	1210	649
Phatr3_EG00209	0	0	0	0	0	0	0	0	0	0
Phatr3_J55114	377	480	557	317	402	424	336	365	256	283
Phatr3_EG00219	4	8	17	11	20	25	11	15	16	17
Phatr3_J40689	379	433	622	364	384	259	305	305	383	328
Phatr3_EG00225	364	269	329	369	724	1039	303	409	489	518
Phatr3_EG00204	11	6	6	5	0	3	10	12	1	6
Phatr3_J40690	561	633	782	604	533	726	544	661	354	427
Phatr3_J40691	391	553	725	489	969	913	500	564	722	1000
Phatr3_J40692	4	10	22	30	77	85	14	8	94	364
Phatr3_J42329	858	987	937	712	240	313	769	797	314	631
Phatr3_J40694	0	0	1	0	1	5	1	2	3	2
Phatr3_J40695	24	21	26	14	22	12	55	40	19	25
Phatr3_J49876	884	1015	1134	857	297	398	849	909	435	620
Phatr3_J6756	646	657	799	491	237	393	511	515	103	217
Phatr3_J49877	267	332	254	175	1432	2213	464	312	1592	1353
Phatr3_J49878	61	47	89	87	266	327	70	59	185	222
Phatr3_J49879	1085	1197	1095	852	778	1098	1354	1306	2627	3233
Phatr3_J49880	81	58	136	113	1080	1453	163	134	2371	2604
Phatr3_J49881	1308	1473	2867	2193	366	541	2556	2103	960	1126
Phatr3_J16357	3475	4430	2284	1269	1126	1510	4902	4093	1660	1183
Phatr3_J49883	500	667	735	426	620	658	497	456	395	446
Phatr3_J16379	444	466	409	289	152	108	476	345	121	268
Phatr3_J16283	1349	1650	1799	1229	646	707	1542	1442	1047	1434
Phatr3_J23582	5105	5838	2488	1653	1029	1245	7427	6862	1098	1833
Phatr3_J49887	1760	1552	32	27	85	38	295	91	5	29
Phatr3_J49888	809	991	1094	705	700	674	692	721	630	744
Phatr3_J49889	297	399	473	274	227	131	390	317	277	179
Phatr3_J49890	496	529	699	463	424	453	464	440	155	158
Phatr3_J49891	414	510	601	407	348	306	331	394	197	211
Phatr3_J49892	336	432	333	246	234	373	473	428	482	611
Phatr3_J16341	1544	1722	1470	1052	949	1377	2073	2089	1521	2663
Phatr3_J49894	878	932	262	150	386	258	583	344	1612	1851
Phatr3_EG01911	38	26	50	24	24	34	21	33	28	28
Phatr3_EG01912	21	40	52	16	23	18	16	20	15	21
Phatr3_EG00218	120	138	200	92	201	296	80	47	141	214
Phatr3_J16343	130	158	208	101	441	435	88	80	460	417
Phatr3_J49896	958	1151	1588	1000	546	693	805	749	416	196
Phatr3_EG00227	444	478	395	258	292	430	419	357	164	329
Phatr3_J49897	2846	3522	3016	2018	1419	1929	2177	2229	921	1469
Phatr3_J7784	575	638	753	529	158	173	299	258	62	97
Phatr3_J49898	532	639	775	524	840	732	492	465	272	408
Phatr3_J40722	395	409	161	199	71	152	355	341	48	142
Phatr3_EG00206	32	58	67	32	18	40	50	37	2	23
Phatr3_EG00202	69	47	35	30	6	5	20	29	8	10
Phatr3_J49899	86	108	187	102	297	335	89	124	165	125
Phatr3_J5512	1672	1962	1606	1123	1572	2395	1923	1655	1458	1912
Phatr3_J40725	286	341	343	232	1069	1562	400	577	1021	2012
Phatr3_J49902	1269	1530	1872	1052	830	1056	1104	1165	701	971
Phatr3_J49903	2165	2373	2405	1852	1490	2003	2183	2116	1539	1801
Phatr3_J8324	6637	6945	7143	5101	559	777	6089	5984	2526	4979
Phatr3_J23598	1088	1295	859	554	13667	16444	1820	1485	6028	5275
Phatr3_J49905	326	375	520	329	626	710	375	329	658	809
Phatr3_J40731	904	1028	1296	900	1596	1662	901	690	903	1010
Phatr3_J49907	405	460	645	411	4988	4051	409	398	3108	5452
Phatr3_EG02221	10459	12423	14489	9716	2292	2489	9469	8404	3404	5098
Phatr3_J16391	4069	4498	4915	4071	2008	2183	4309	4716	3170	4056
Phatr3_J49911	843	1003	1027	698	617	1000	924	899	188	609
Phatr3_J16302	5856	6677	6629	4590	575	782	4196	4169	657	2061
Phatr3_J49913	292	354	306	245	239	322	233	176	156	261
Phatr3_J6402	1174	1492	1297	900	742	1158	1230	1166	1529	761
Phatr3_EG02582	446	496	507	404	294	364	548	723	1209	1546
Phatr3_J16401	41	34	100	60	33	33	57	33	287	298
Phatr3_EG02581	154	190	352	184	282	325	120	134	168	173
Phatr3_J40744	20	18	19	20	254	140	17	18	31	248
Phatr3_J49918	10	16	27	22	336	249	14	23	93	431
Phatr3_J6645	237	281	235	181	161	210	203	228	118	179
EPrPhatr3G00000013084	0	0	0	0	0	0	0	0	0	0
PTsRNA00053a	0	0	0	0	0	0	0	0	0	0
Phatr3_J49919	1707	2150	1897	1078	1724	1609	1531	1489	721	1073
Phatr3_J1241	199	354	350	147	31	16	153	271	18	22
Phatr3_J40749	19	26	48	27	332	404	17	11	47	44
Phatr3_J49921	1618	1710	1644	1086	509	572	1352	1120	646	975
Phatr3_J49922	395	509	609	400	525	705	356	335	269	469
Phatr3_EG00212	13	18	73	37	24	23	6	5	27	52
Phatr3_J16363	412	446	668	381	726	940	397	425	545	618
Phatr3_J40753	34	26	65	60	492	670	41	44	265	349
Phatr3_J49924	211	251	392	285	2126	3291	1236	1697	1064	1455
Phatr3_EG00215	574	630	887	739	414	497	568	672	362	569
Phatr3_J49926	306	342	601	366	614	783	293	316	531	669
Phatr3_J49927	124	161	310	204	267	187	144	245	155	259
Phatr3_J16295	459	570	655	425	405	624	412	421	659	822
Phatr3_J7292	869	1059	1338	866	617	859	846	837	730	974
Phatr3_J40760	5	5	4	9	17	7	9	2	10	43
Phatr3_J40761	501	560	840	432	965	1339	451	411	499	823
Phatr3_EG02584	1039	1331	1286	844	849	1012	1022	972	551	834
Phatr3_EG01914	161	144	187	158	115	142	148	170	52	91
Phatr3_EG01910	638	838	978	645	254	415	721	711	165	429
Phatr3_EG02583	2330	2464	2616	2386	1410	2018	2228	2341	1219	2473
Phatr3_J49932	1752	2102	2294	1604	1231	1357	1996	2123	993	1359
Phatr3_J49933	5012	5859	3826	3073	949	1502	5687	4768	386	1375
Phatr3_J49934	356	474	528	318	357	529	392	427	144	283
Phatr3_J49935	643	747	874	570	207	230	572	814	384	591
Phatr3_J49936	1018	1241	1923	1239	352	459	774	891	169	587
Phatr3_J7959	13	9	30	13	45	53	12	7	5	15
Phatr3_J49937	88	112	155	110	968	615	12	7	320	749
Phatr3_J49938	1435	1740	1550	955	1380	1482	598	647	846	1182
Phatr3_J49939	421	431	535	416	1171	1463	442	502	805	1194
Phatr3_J40774	218	267	316	223	173	206	197	153	247	358
Phatr3_EG01907	1706	2020	22449	22758	260	151	1912	1894	2255	614
Phatr3_EG00217	50	46	380	443	13	11	61	81	47	31
Phatr3_EG01908	20802	23247	10123	9149	50364	65232	38672	45689	56053	28142
Phatr3_J49942	745	835	811	482	282	346	629	583	354	649
Phatr3_EG00214	329	380	356	260	120	190	257	225	16	261
Phatr3_EG00228	65	60	81	38	30	37	39	30	6	55
Phatr3_J49943	1419	1689	1759	1323	1228	1792	1199	1129	1090	1524
Phatr3_J40779	303	396	540	380	524	631	266	303	324	525
Phatr3_EG00229	224	259	275	188	185	148	238	221	93	133
Phatr3_EG00223	19	13	19	11	114	114	17	13	75	45
Phatr3_J49944	779	903	1241	676	1132	1005	782	619	266	167
Phatr3_J49945	300	304	534	375	830	1016	240	235	1058	1118
Phatr3_J51242	5561	5892	3661	2358	2859	4001	6224	4775	1245	1916
Phatr3_J40783	2295	2708	3404	2380	1772	2040	2106	2498	1618	2307
Phatr3_J49948	167	221	195	138	63	136	204	230	110	212
Phatr3_J40785	35	59	61	48	90	77	56	86	125	206
Phatr3_EG00213	239	250	1383	1026	183	222	94	277	52	125
Phatr3_J40786	1545	1958	2214	1647	242	372	1854	1947	449	695
Phatr3_J55122	10453	12068	10075	7853	4071	4387	9839	10374	6790	7777
Phatr3_EG00201	2444	2974	2659	2082	906	1091	1916	2089	770	1522
Phatr3_J49951	1361	1439	1660	1030	50	68	936	975	134	382
Phatr3_J49952	0	0	0	0	0	0	0	0	0	0
Phatr3_J40791	12899	13863	10058	9782	2577	3721	13144	11659	2613	3547
Phatr3_J40792	655	860	1325	844	1120	1266	539	597	1138	821
Phatr3_J49954	665	744	730	500	407	531	671	656	395	533
Phatr3_J49955	463	612	661	377	161	171	388	348	91	144
Phatr3_J49956	1821	2423	1897	1366	1513	2434	1165	971	699	1739
Phatr3_J49957	16899	19152	20535	15496	1556	2646	18773	19029	2499	933
Phatr3_J49958	2435	2977	2423	1854	766	855	2126	2101	535	1429
Phatr3_EG00208	103	123	154	103	118	106	78	78	28	99
Phatr3_J49959	15	18	19	18	118	70	41	35	62	161
Phatr3_J49960	1404	1694	1580	1191	957	1572	1161	1068	1208	1563
Phatr3_J23639	2219	2520	2481	1889	545	436	2248	2108	447	457
Phatr3_J49962	1592	1674	1970	1332	2686	2442	1248	1281	1369	1296
Phatr3_J49963	1390	1526	1940	1278	1294	1273	1212	1199	909	991
Phatr3_J49964	14730	16069	16373	13589	525	471	9534	10489	2983	6161
Phatr3_EG00203	891	1137	1082	707	267	192	536	527	55	320
Phatr3_EG00210	9	8	16	12	666	536	14	5	101	329
Phatr3_J49965	2454	3080	3430	2193	1472	1453	1643	1843	977	1889
Phatr3_J16375	10652	12322	13902	9908	2254	2206	7826	10757	3491	8084
Phatr3_J30770	2259	2690	2130	1555	566	757	2382	2201	708	930
Phatr3_J49969	3228	3716	2994	2405	1415	1935	2766	2385	1268	1411
Phatr3_J55126	25298	27997	29024	22630	29154	35731	21533	27065	34532	44204
Phatr3_EG01913	398	578	499	260	199	267	446	388	70	45
Phatr3_EG01909	1451	1920	1454	920	356	369	1049	874	339	562
Phatr3_J23646	4486	4597	5754	4490	3276	3500	3602	4627	4624	5415
Phatr3_J49973	2271	2566	2728	1790	1972	2293	1840	2025	1460	2115
Phatr3_J16286	725	792	770	514	307	380	536	468	44	166
Phatr3_J49974	1508	1991	2182	1407	2024	2822	1589	1470	1876	2236
Phatr3_J49975	595	780	1090	619	1083	1171	591	553	813	725
Phatr3_J49976	1029	1196	1311	648	688	713	642	583	673	784
Phatr3_J49977	709	858	844	566	564	656	544	555	289	523
Phatr3_J49978	2846	3017	2800	2178	2265	2393	4083	4406	5044	4901
Phatr3_J16364	2414	2878	2442	1543	1594	1548	2297	2253	872	1050
Phatr3_J49980	866	1038	825	516	771	967	591	411	584	959
Phatr3_EG00173	0	0	0	0	0	0	0	0	0	0
Phatr3_J49981	587	714	1135	700	1093	1164	538	585	872	773
Phatr3_EG00181	0	5	2	2	6	8	2	2	0	1
Phatr3_EG00192	6	9	4	3	21	37	7	10	7	7
Phatr3_EG00187	0	1	0	0	0	0	0	0	0	0
Phatr3_J40822	86	121	146	114	108	164	75	83	46	75
Phatr3_EG01905	42	31	38	34	100	130	37	45	40	79
Phatr3_EG01904	224	283	330	250	497	608	299	303	356	575
Phatr3_J3656	424	622	761	445	2865	2054	528	487	1096	1052
Phatr3_J49984	5	4	14	11	155	93	4	6	85	185
Phatr3_J49985	2587	2980	2459	2060	616	922	2388	2553	245	557
Phatr3_J49986	62	88	114	73	501	332	51	46	90	257
Phatr3_J49987	616	660	786	611	522	795	431	482	221	413
Phatr3_J49988	517	592	618	458	378	500	429	437	259	379
Phatr3_J40830	1	3	4	0	19	12	5	1	8	9
Phatr3_J40831	1112	1355	1257	712	998	958	705	454	718	742
Phatr3_J40832	7	11	7	6	5	10	27	9	10	24
Phatr3_J49989	1022	1337	2574	1334	1611	1533	1669	2033	1674	1649
Phatr3_J40834	192	229	240	170	241	359	165	128	109	206
Phatr3_J49990	538	665	1008	685	1964	2558	728	369	1318	1502
Phatr3_J49991	332	458	517	331	1064	1498	350	240	892	1023
Phatr3_J49992	227	310	317	221	262	240	211	232	120	195
Phatr3_J49993	784	993	1258	737	844	854	590	674	513	598
Phatr3_J49994	4	3	1	1	1	1	0	0	0	0
Phatr3_EG00172	359	418	525	311	488	487	302	261	318	279
Phatr3_J40841	26	41	15	17	3	0	16	23	0	3
Phatr3_J40842	536	611	888	390	679	912	434	366	404	549
Phatr3_EG00196	0	0	0	0	0	0	0	0	0	0
Phatr3_J40843	0	0	1	2	0	1	2	1	0	0
Phatr3_J40844	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00170	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00167	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00180	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00184	55	88	66	34	9	20	27	29	7	51
Phatr3_J49996	396	615	863	362	681	901	388	301	333	486
Phatr3_EG00175	59	61	62	26	63	71	34	37	30	66
Phatr3_J49998	132	109	165	111	260	246	79	88	130	143
Phatr3_EG00183	30	61	63	28	35	38	10	22	38	24
Phatr3_J50000	18	9	27	15	42	46	23	18	19	27
Phatr3_EG00174	433	470	525	405	197	160	359	433	94	90
Phatr3_J50002	1199	1483	1390	948	725	955	1195	1242	547	756
Phatr3_J50003	862	1044	1077	553	243	248	565	478	107	266
Phatr3_J50004	560	688	514	390	59	19	462	380	49	44
Phatr3_J50005	199	197	287	191	108	112	154	191	39	115
Phatr3_J50006	3343	3796	3357	2853	826	1357	2950	2950	253	757
Phatr3_J50007	77466	84597	76748	56358	22138	34436	80009	73162	35590	47521
Phatr3_J55128	254	283	435	226	132	185	238	238	150	73
Phatr3_EG00190	0	0	0	0	0	0	0	0	0	0
Phatr3_J16509	101	151	90	66	631	1026	112	82	389	341
Phatr3_J4342	216	291	251	150	345	525	291	362	689	627
Phatr3_EG00197	0	0	0	0	0	0	0	0	0	0
Phatr3_J51245	1710	1765	3122	2498	3947	4840	2753	4809	22228	21603
Phatr3_J40861	9	9	36	33	40	36	5	3	48	188
Phatr3_J50011	391	479	679	485	1012	1151	330	439	913	952
Phatr3_J40863	282	334	317	214	40	53	227	170	17	81
Phatr3_J52648	5959	6275	2717	2563	320	243	7730	6105	178	280
Phatr3_EG00169	89	63	86	41	92	115	72	55	41	79
Phatr3_J50012	588	584	414	390	422	406	643	754	495	739
Phatr3_J16517	340	489	511	326	381	441	355	310	226	424
Phatr3_J23658	160	209	273	139	354	521	145	130	1161	37556
Phatr3_J50014	2560	3004	2748	1961	1634	2250	2475	2219	1300	2495
Phatr3_J50015	753	926	1337	811	717	543	786	713	582	631
Phatr3_J50016	316	428	475	309	85	148	379	338	34	245
Phatr3_J30786	2133	2342	6397	3662	2162	2382	1437	1615	2251	3227
Phatr3_EG00171	1128	1449	3980	2705	1292	1452	808	1016	3777	6695
Phatr3_J50019	1480	1523	1198	851	23811	27133	1899	1561	29999	22001
Phatr3_J40874	1	4	9	4	463	313	1	4	50	165
Phatr3_J16540	622	695	378	375	422	674	1350	563	552	472
Phatr3_J50021	5	15	38	46	1491	1222	15	9	312	1028
Phatr3_J40877	1025	1133	758	435	242	180	806	380	111	276
Phatr3_J50022	483	595	326	208	1722	2598	386	232	725	648
Phatr3_J16442	313	392	378	249	192	307	271	229	80	226
Phatr3_EG00176	214	279	367	238	48	58	219	169	6	32
Phatr3_J40880	13926	14901	18513	15174	2427	3139	9174	9807	2603	6755
Phatr3_J50024	1089	1396	1106	734	382	540	939	761	232	599
Phatr3_J23672	1270	1603	1806	1275	552	865	1244	1235	298	381
Phatr3_J50026	7756	8909	12206	9699	1452	2021	13254	14722	1027	2764
Phatr3_J50027	719	865	1158	810	2543	3519	788	917	3945	2857
Phatr3_EG00182	197	252	284	249	1261	1690	392	492	3183	2907
Phatr3_J16471	155	224	147	137	882	1216	338	246	1333	1211
Phatr3_EG00179	767	802	1170	773	237	310	794	928	55	290
Phatr3_J50029	1292	1286	1420	1000	1447	2089	1368	1087	1265	1708
Phatr3_J16490	947	971	768	540	299	410	969	790	197	449
Phatr3_J3262	682	904	434	336	386	641	1478	749	343	564
Phatr3_EG00199	7	7	0	0	12	19	17	10	13	62
Phatr3_J30807	3368	3875	3573	2533	592	767	5735	5658	6561	2801
Phatr3_J30810	3694	4103	3463	2779	2558	3006	3743	3596	3401	4041
Phatr3_J40891	1113	1340	1178	991	479	529	1240	1073	739	1730
Phatr3_J50034	3086	3496	872	675	825	1105	3645	2936	460	960
Phatr3_J23687	11625	13951	12173	7650	2557	3923	10278	9945	1926	3555
Phatr3_J23691	11474	13178	10001	6515	1654	2267	10311	9765	1445	2876
Phatr3_J40895	3	10	12	5	11	7	6	6	5	7
Phatr3_J40896	0	2	1	3	1	0	0	6	0	2
Phatr3_J50037	458	540	479	364	189	196	304	294	74	109
Phatr3_J50038	729	859	1033	715	1861	1736	1020	995	4240	3068
Phatr3_J50039	2027	2502	4428	2919	6787	6319	1713	1843	4838	4505
Phatr3_J23694	607	769	842	623	1516	1243	485	580	960	635
Phatr3_EG02219	2135	2206	1365	1035	850	925	2199	2160	686	1102
Phatr3_J50043	1236	1367	1639	1114	1104	1695	999	1135	565	536
Phatr3_J30823	639	771	856	594	454	612	868	968	518	872
Phatr3_J50045	2867	3118	2794	1985	2384	2279	2890	2861	1655	2052
Phatr3_J16421	3225	3597	4008	3495	4782	6864	2249	2636	2626	5552
Phatr3_J50047	6787	7557	7070	4850	5052	7639	5409	4744	2889	3969
Phatr3_J5685	4361	5067	4600	3108	1839	2600	3591	3732	1934	2790
Phatr3_J50048	1071	1361	1355	882	1170	1601	957	791	814	1146
Phatr3_J50049	4604	4840	7979	5717	6581	8592	2906	4783	5029	9308
Phatr3_EG00186	1279	1434	2364	1870	1611	2235	1593	1885	4940	5714
Phatr3_J50050	562	738	933	555	937	1178	546	517	503	703
Phatr3_J50051	2551	3036	3278	1965	1163	1585	2508	2456	1312	1508
Phatr3_EG00195	118	162	361	290	451	548	95	100	742	1821
Phatr3_J50052	1319	1507	1954	1453	861	1149	1576	1395	1953	2325
EPrPhatr3G00000013096	0	0	0	0	0	0	0	0	0	0
PTsRNA00054a	0	0	0	0	0	0	0	0	0	0
Phatr3_J50053	726	746	416	299	195	230	933	831	363	510
Phatr3_J50054	727	876	1014	665	376	537	516	670	335	550
Phatr3_J50055	533	570	899	503	281	350	1098	1275	5455	6536
EPrPhatr3G00000013179	0	0	0	0	0	0	0	0	0	0
PTsRNA00055a	0	0	0	0	0	0	0	0	0	0
Phatr3_J40917	111	137	161	113	111	99	63	60	75	216
Phatr3_J50056	274	379	654	364	284	353	140	157	191	267
Phatr3_J40919	482	565	737	471	341	408	477	375	401	501
Phatr3_J50058	524	638	398	282	444	468	784	702	128	170
Phatr3_J50059	2870	3354	4069	2596	1550	1286	3814	3552	7370	6814
Phatr3_J50060	78	95	120	83	20	33	60	59	27	44
Phatr3_J50061	587	650	1065	642	804	813	651	719	711	775
Phatr3_J50062	5	3	4	3	2362	989	2	3	38	240
Phatr3_J23706	181	178	187	119	481	638	151	153	2100	1481
Phatr3_J23709	8071	9009	11590	8576	2242	2497	4022	6112	2613	4751
Phatr3_J50065	1012	1173	1283	785	1009	1328	899	753	616	892
Phatr3_J16430	11118	12579	13878	11776	12077	12053	10775	13699	25692	22232
Phatr3_J50067	1452	1741	1176	725	258	298	1508	1238	799	1116
Phatr3_J40930	564	714	503	347	226	360	515	449	370	555
